_id,STRUCTURE_NAME,ACTION,RK_IMD,Competitiveness Ranking,FAC,Factor by IMD,SUBFAC,Sub Factor by IMD,IMD_IND,IMD indicators,COUNTRY,Country,FREQ,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,SOURCE,Source,UNIT,Unit
1190,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0302,ความคล่องตัวทางธุรกิจ,WDCR030205,Knowledge transfer,TH,Thailand,A,Annual,2565,,33,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1191,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0203,โครงสร้างเทคโนโลยี,_T,Total,HK,"Hong Kong, China",A,Annual,2562,,3,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1192,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0203,โครงสร้างเทคโนโลยี,_T,Total,HK,"Hong Kong, China",A,Annual,2563,,2,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1193,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0203,โครงสร้างเทคโนโลยี,_T,Total,HK,"Hong Kong, China",A,Annual,2564,,1,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1194,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0203,โครงสร้างเทคโนโลยี,_T,Total,HK,"Hong Kong, China",A,Annual,2565,,1,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1195,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0301,ทัศนคติที่ปรับตัวได้,_T,Total,US,United States,A,Annual,2562,,2,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1196,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0301,ทัศนคติที่ปรับตัวได้,_T,Total,US,United States,A,Annual,2563,,3,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1197,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0301,ทัศนคติที่ปรับตัวได้,_T,Total,US,United States,A,Annual,2564,,1,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1198,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0301,ทัศนคติที่ปรับตัวได้,_T,Total,US,United States,A,Annual,2565,,4,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1199,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0301,ทัศนคติที่ปรับตัวได้,_T,Total,SE,Sweden,A,Annual,2562,,8,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1200,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0301,ทัศนคติที่ปรับตัวได้,_T,Total,SE,Sweden,A,Annual,2563,,8,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1201,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0301,ทัศนคติที่ปรับตัวได้,_T,Total,SE,Sweden,A,Annual,2564,,5,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1202,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0301,ทัศนคติที่ปรับตัวได้,_T,Total,SE,Sweden,A,Annual,2565,,7,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1203,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0301,ทัศนคติที่ปรับตัวได้,_T,Total,SG,Singapore,A,Annual,2562,,19,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1204,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0301,ทัศนคติที่ปรับตัวได้,_T,Total,SG,Singapore,A,Annual,2563,,20,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1205,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0301,ทัศนคติที่ปรับตัวได้,_T,Total,SG,Singapore,A,Annual,2564,,11,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1206,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0301,ทัศนคติที่ปรับตัวได้,_T,Total,SG,Singapore,A,Annual,2565,,17,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1207,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0303,การรวมกันของเทคโนโลยีสารสนเทศ,_T,Total,SE,Sweden,A,Annual,2562,,12,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1208,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0303,การรวมกันของเทคโนโลยีสารสนเทศ,_T,Total,SE,Sweden,A,Annual,2563,,4,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1209,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0303,การรวมกันของเทคโนโลยีสารสนเทศ,_T,Total,SE,Sweden,A,Annual,2564,,5,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1210,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0303,การรวมกันของเทคโนโลยีสารสนเทศ,_T,Total,SE,Sweden,A,Annual,2565,,4,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1211,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR01,Economic performance,WCR0105,Price level,_T,Total,NL,Netherlands,A,Annual,2562,,39,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1212,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR01,Economic performance,WCR0105,Price level,_T,Total,NL,Netherlands,A,Annual,2563,,46,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1213,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR01,Economic performance,WCR0105,Price level,_T,Total,NL,Netherlands,A,Annual,2564,,48,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1214,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR01,Economic performance,WCR0105,Price level,_T,Total,NL,Netherlands,A,Annual,2565,,52,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1215,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR02,Government efficiency,WCR0201,Fiscal status,_T,Total,HK,"Hong Kong, China",A,Annual,2562,,1,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1216,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR02,Government efficiency,WCR0201,Fiscal status,_T,Total,HK,"Hong Kong, China",A,Annual,2563,,3,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1217,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR02,Government efficiency,WCR0201,Fiscal status,_T,Total,HK,"Hong Kong, China",A,Annual,2564,,9,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1218,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR02,Government efficiency,WCR0201,Fiscal status,_T,Total,HK,"Hong Kong, China",A,Annual,2565,,2,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1219,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR02,Government efficiency,WCR0202,Tax policy,_T,Total,TH,Thailand,A,Annual,2562,,6,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1220,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR02,Government efficiency,WCR0202,Tax policy,_T,Total,TH,Thailand,A,Annual,2563,,5,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1221,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR02,Government efficiency,WCR0202,Tax policy,_T,Total,TH,Thailand,A,Annual,2564,,4,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1222,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR02,Government efficiency,WCR0202,Tax policy,_T,Total,TH,Thailand,A,Annual,2565,,7,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1223,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR02,Government efficiency,WCR0203,Institutional management framework,_T,Total,HK,"Hong Kong, China",A,Annual,2562,,8,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
1224,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR02,Government efficiency,WCR0203,Institutional management framework,_T,Total,HK,"Hong Kong, China",A,Annual,2563,,11,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
