"student.id","school.type","gender","location","ach","learn.style","study.hr","extra.act","extra.act.hr","self.esteem","social.skill","satisfac","sch.belong_ordinal","sch.absent","par.involv_ordinal","motiv_ordinal","acad.goal","time.manage1","time.manage2","acad.axiety1","acad.axiety2","acad.axiety3","acad.axiety4","acad.axiety5","teach.sup1","teach.sup2","teach.sup3","teach.sup4","teach.sup5","lrn.environ1","lrn.environ2","lrn.environ3","lrn.environ4","lrn.environ5"
2073,"Private","หญิง","ภาคตะวันออกเฉียงเหนือ",52.72174499463621,"เรียนผ่านการอ่าน-เขียน",5.7,"ชมรมวิชาการ",1.7,12.4,11.6,3,"3",13,"4","3","เพื่อศึกษาต่อในประเทศ",8.2,4.7,"3","3","3","3","3","2","3","3","3","3","2","3","2","3","3"
2074,"Private","หญิง","ภาคตะวันออกเฉียงเหนือ",52.17544190385845,"เรียนผ่านการอ่าน-เขียน",8.5,"กีฬา",1.8,9.9,13.4,3,"3",11,"5","5","เพื่อศึกษาต่อในประเทศ",11.6,10.9,"3","3","3","3","3","3","3","3","3","4","3","3","3","3","2"
2075,"Public","ชาย","ภาคเหนือ",1.707810672649544,"เรียนผ่านการฟัง",3.6,"ศิลปะ",0.9,2.6,6.2,1,"1",17,"2","1","เพื่อศึกษาต่อในประเทศ",9,0.3,"3","1","3","1","1","3","3","3","2","3","2","3","3","3","2"
2076,"Private","หญิง","ภาคตะวันออกเฉียงเหนือ",55.775198396245116,"เรียนผ่านการอ่าน-เขียน",5.6,"กีฬา",1.9,5.9,11.5,5,"5",9,"3","4","เพื่อศึกษาต่อในประเทศ",12.2,13.8,"3","5","3","3","3","3","3","3","3","3","3","3","3","3","4"
2077,"Public","หญิง","ภาคใต้",34.08470578958534,"เรียนผ่านการลงมือทำ",9,"ศิลปะ",3.2,3.4,9.6,3,"1",14,"3","1","เพื่อศึกษาต่อในประเทศ",9.2,4,"3","3","3","3","3","3","3","3","3","3","2","2","3","1","3"
2078,"Private","ชาย","ภาคกลาง",56.12059271963631,"เรียนผ่านการลงมือทำ",3.3,"กีฬา",3,4,10.9,4,"3",8,"3","3","เพื่อศึกษาต่อในประเทศ",10.3,12,"3","3","3","3","3","3","4","3","3","3","3","4","3","3","4"
2079,"Public","ชาย","ภาคตะวันออกเฉียงเหนือ",45.321746091842854,"เรียนผ่านการฟัง",4.7,"ชมรมวิชาการ",2.2,5.8,2.5,3,"3",11,"1","1","เพื่อศึกษาต่อในต่างประเทศ",12.6,3,"3","3","3","3","2","1","2","3","1","3","3","3","3","3","1"
2080,"Public","ชาย","ภาคเหนือ",7.549816895083135,"เรียนผ่านการฟัง",4,"ศิลปะ",2,10.5,6.7,1,"1",18,"3","1","เพื่อศึกษาต่อในประเทศ",7.7,0.4,"1","1","1","1","1","3","3","3","3","3","2","1","3","1","1"
2081,"Private","หญิง","ภาคใต้",72.67413106674987,"เรียนผ่านการอ่าน-เขียน",6.9,"ชมรมวิชาการ",2.1,7.1,14.9,4,"5",8,"5","5","เพื่อศึกษาต่อในประเทศ",13.1,18.5,"3","3","3","2","3","5","4","5","4","5","3","3","3","3","3"
2082,"Public","หญิง","ภาคกลาง",25.241943435225267,"เรียนผ่านการลงมือทำ",3.5,"กีฬา",1.7,5.6,5.4,2,"1",10,"1","1","เพื่อศึกษาต่อในประเทศ",10.3,5,"2","2","3","3","1","4","3","3","3","3","1","2","3","3","3"
2083,"Private","ชาย","ภาคตะวันออกเฉียงเหนือ",62.920744464770024,"เรียนผ่านการลงมือทำ",5.7,"ชมรมวิชาการ",3.2,8.6,10.5,3,"5",7,"3","4","เพื่อศึกษาต่อในประเทศ",12.6,13.7,"3","3","3","3","3","4","3","3","3","3","2","3","3","3","3"
2084,"Public","หญิง","ภาคกลาง",50.87422210850224,"เรียนผ่านการลงมือทำ",6.7,"กีฬา",1.2,9.3,10.6,2,"4",3,"4","5","เพื่อศึกษาต่อในประเทศ",12.9,15.8,"2","2","2","1","1","4","3","5","5","3","2","1","3","1","1"
2085,"Public","ชาย","ภาคใต้",54.28007258561389,"เรียนผ่านการฟัง",7.4,"กีฬา",2.7,10.8,6.7,2,"3",9,"2","1","เพื่อศึกษาต่อในประเทศ",16.2,12.7,"1","1","2","2","3","3","3","3","3","3","3","2","2","2","2"
2086,"Private","หญิง","ภาคตะวันออกเฉียงเหนือ",52.16328397212866,"เรียนผ่านการลงมือทำ",3.2,"กีฬา",2.9,4.6,12.7,3,"4",4,"4","5","เพื่อศึกษาต่อในประเทศ",7.7,12,"3","3","2","4","3","3","3","3","3","3","2","3","3","3","3"
2087,"Public","หญิง","ภาคเหนือ",34.3893737686373,"เรียนผ่านการลงมือทำ",6.6,"กีฬา",1.6,11.3,6.9,1,"1",7,"3","1","เพื่อศึกษาต่อในประเทศ",9.3,6.5,"1","1","3","1","1","3","3","3","3","3","1","2","1","2","1"
2088,"Public","หญิง","ภาคกลาง",21.532107732529486,"เรียนผ่านการฟัง",8.9,"ศิลปะ",1.9,5.7,5.9,1,"1",19,"1","1","เพื่อศึกษาต่อในประเทศ",16.9,6,"1","2","1","2","1","3","3","4","3","3","1","1","1","1","1"
2089,"Private","หญิง","ภาคใต้",52.959754889583195,"เรียนผ่านการลงมือทำ",7.2,"กีฬา",2.7,14.5,11.2,5,"2",7,"3","3","เพื่อศึกษาต่อในต่างประเทศ",7.9,9.8,"3","4","5","4","3","3","1","2","3","1","3","5","3","5","5"
2090,"Public","ชาย","ภาคเหนือ",23.936385594328552,"เรียนผ่านการฟัง",4.3,"ศิลปะ",2.8,5.5,6.2,3,"3",14,"2","1","เพื่อศึกษาต่อในต่างประเทศ",10.1,1.5,"3","3","3","3","3","3","3","3","3","2","2","3","3","3","2"
2091,"Private","ชาย","ภาคใต้",59.85817558279242,"เรียนผ่านการลงมือทำ",4,"กีฬา",2.5,6.4,10.1,4,"3",10,"3","3","เพื่อศึกษาต่อในประเทศ",14.5,12.2,"3","3","3","3","3","3","2","3","3","3","3","3","3","3","3"
2092,"Public","หญิง","ภาคตะวันออกเฉียงเหนือ",51.986866567122576,"เรียนผ่านการอ่าน-เขียน",9.7,"กีฬา",0.7,9.7,12.5,3,"1",19,"3","5","เพื่อศึกษาต่อในประเทศ",11,3.4,"3","3","3","3","3","3","3","3","3","3","3","3","3","3","3"
2093,"Public","ชาย","ภาคใต้",22.633487964685212,"เรียนผ่านการอ่าน-เขียน",5.5,"กีฬา",0,4.6,3.6,1,"3",12,"1","1","เพื่อศึกษาต่อในต่างประเทศ",9.5,1.4,"1","1","1","2","1","2","3","1","3","2","1","3","1","1","2"
2094,"Private","ชาย","ภาคตะวันออกเฉียงเหนือ",27.945466741319223,"เรียนผ่านการอ่าน-เขียน",4.3,"กีฬา",2.1,8.1,11.3,4,"3",16,"3","5","เพื่อศึกษาต่อในประเทศ",10.5,5.6,"3","3","3","3","3","5","3","4","3","3","3","3","3","3","3"
2095,"Public","หญิง","ภาคเหนือ",50.46815979125866,"เรียนผ่านการลงมือทำ",7.1,"ศิลปะ",3,9,6.7,3,"3",12,"3","2","เพื่อศึกษาต่อในต่างประเทศ",10.5,5.9,"3","3","3","3","3","3","3","3","3","3","3","2","3","3","3"
2096,"Public","ชาย","ภาคเหนือ",41.05433576352179,"เรียนผ่านการอ่าน-เขียน",4,"ชมรมวิชาการ",3.5,5.2,9.4,2,"1",15,"2","1","เพื่อศึกษาต่อในประเทศ",12.2,5.4,"1","3","1","2","3","3","3","3","3","3","1","1","3","3","3"
2097,"Public","ชาย","ภาคใต้",32.37439292505037,"เรียนผ่านการฟัง",4.3,"ศิลปะ",2.6,11.4,7.5,1,"3",10,"3","4","เพื่อศึกษาต่อในประเทศ",10.1,6.7,"3","2","1","1","2","3","3","3","3","4","2","3","3","1","1"
2098,"Public","หญิง","ภาคใต้",44.13863502275684,"เรียนผ่านการฟัง",7,"ศิลปะ",0.1,4.8,8.6,2,"2",8,"3","2","เพื่อศึกษาต่อในต่างประเทศ",10.9,11.7,"3","1","3","3","3","1","2","3","1","2","1","1","3","2","3"
2099,"Public","ชาย","ภาคกลาง",23.7908987836733,"เรียนผ่านการฟัง",5.8,"ศิลปะ",4,3.5,5.7,1,"1",8,"1","1","เพื่อศึกษาต่อในประเทศ",10.8,7,"3","1","2","1","2","2","3","3","3","3","3","3","3","3","1"
2100,"Private","หญิง","ภาคตะวันออกเฉียงเหนือ",57.15818914303455,"เรียนผ่านการอ่าน-เขียน",8.1,"กีฬา",1.3,5.9,12.9,4,"3",9,"5","5","เพื่อศึกษาต่อในประเทศ",9.2,9.5,"3","3","3","3","3","4","3","4","3","3","3","4","3","3","3"
2101,"Public","หญิง","ภาคเหนือ",48.94275811539042,"เรียนผ่านการลงมือทำ",6.6,"ชมรมวิชาการ",0.2,4.2,8.9,3,"3",10,"3","1","เพื่อศึกษาต่อในประเทศ",12.2,10.6,"3","3","3","3","3","2","4","3","3","3","3","3","2","3","1"
2102,"Public","ชาย","ภาคตะวันออกเฉียงเหนือ",34.67654954491654,"เรียนผ่านการฟัง",4.9,"ชมรมวิชาการ",1.8,4.6,5.3,2,"3",14,"2","1","เพื่อศึกษาต่อในประเทศ",7.7,0,"3","1","3","3","1","3","3","3","3","3","3","2","3","3","1"
2103,"Private","หญิง","ภาคตะวันออกเฉียงเหนือ",53.1016143910521,"เรียนผ่านการอ่าน-เขียน",3.6,"ชมรมวิชาการ",0.4,5.6,11,3,"5",6,"3","3","เพื่อศึกษาต่อในประเทศ",9.8,10.6,"3","3","3","3","3","5","3","3","3","3","2","3","3","3","3"
2104,"Private","หญิง","ภาคกลาง",34.098253556512596,"เรียนผ่านการอ่าน-เขียน",3.7,"กีฬา",3.1,7.1,6.2,2,"1",15,"3","1","เพื่อศึกษาต่อในประเทศ",13.6,5.7,"1","2","3","2","1","3","3","3","3","3","2","1","3","1","2"
2105,"Private","หญิง","ภาคตะวันออกเฉียงเหนือ",67.73280637289817,"เรียนผ่านการลงมือทำ",13.8,"ชมรมวิชาการ",0.5,8.2,13.5,3,"2",6,"5","5","เพื่อศึกษาต่อในประเทศ",12.7,18.2,"3","3","3","3","2","3","3","3","3","3","3","3","3","3","3"
2106,"Public","หญิง","ภาคตะวันออกเฉียงเหนือ",54.62203034314239,"เรียนผ่านการอ่าน-เขียน",7.6,"ชมรมวิชาการ",2.2,7.2,8,3,"3",6,"3","1","เพื่อศึกษาต่อในต่างประเทศ",15.4,15.7,"2","3","3","3","3","3","3","3","3","3","2","3","3","3","3"
2107,"Public","ชาย","ภาคเหนือ",43.469255403311855,"เรียนผ่านการอ่าน-เขียน",9.7,"ชมรมวิชาการ",1.2,9.8,8.2,2,"2",9,"3","2","เพื่อศึกษาต่อในประเทศ",9.6,8.1,"3","1","2","2","1","3","3","2","3","3","2","1","2","1","3"
2108,"Private","ชาย","ภาคตะวันออกเฉียงเหนือ",38.93825884843589,"เรียนผ่านการอ่าน-เขียน",4.9,"ชมรมวิชาการ",2.2,3.8,9.4,4,"3",10,"3","2","เพื่อศึกษาต่อในประเทศ",10.5,6.2,"3","3","3","3","3","3","3","3","3","3","4","3","3","3","3"
2109,"Private","ชาย","ภาคใต้",69.21983097809209,"เรียนผ่านการอ่าน-เขียน",10.5,"ชมรมวิชาการ",1.5,5.5,15.7,4,"5",9,"5","5","เพื่อศึกษาต่อในประเทศ",13,16.6,"3","3","3","3","3","5","4","5","4","5","3","3","3","3","3"
2110,"Private","หญิง","ภาคตะวันออกเฉียงเหนือ",28.7232544545107,"เรียนผ่านการลงมือทำ",2.2,"กีฬา",1.7,1.2,6.5,3,"2",19,"1","1","ยังไม่มีเป้าหมายชัดเจน",11.5,1.6,"2","2","2","3","2","3","3","3","3","3","3","2","3","3","3"
2111,"Public","ชาย","ภาคใต้",42.238579488797505,"เรียนผ่านการลงมือทำ",4.4,"กีฬา",2,4.8,12.5,3,"3",14,"3","4","เพื่อศึกษาต่อในประเทศ",6.3,4.9,"3","3","3","3","3","3","3","3","3","3","3","2","2","3","3"
2112,"Private","หญิง","ภาคตะวันออกเฉียงเหนือ",53.45780423807538,"เรียนผ่านการลงมือทำ",8.8,"กีฬา",0.9,7,11.9,4,"2",10,"5","3","เพื่อศึกษาต่อในประเทศ",7.9,7.6,"3","3","3","3","3","2","3","3","1","2","3","3","3","3","3"
2113,"Public","หญิง","ภาคตะวันออกเฉียงเหนือ",48.85914743441286,"เรียนผ่านการลงมือทำ",9.8,"ศิลปะ",3.8,13.2,11.6,3,"1",7,"5","3","เพื่อศึกษาต่อในประเทศ",4.8,7.9,"3","3","3","3","3","2","3","2","3","3","3","3","3","2","3"
2114,"Private","หญิง","ภาคกลาง",40.744210893104025,"เรียนผ่านการอ่าน-เขียน",2.3,"กีฬา",2.9,6,6.3,3,"5",9,"1","1","เพื่อศึกษาต่อในประเทศ",10,3.7,"3","3","3","3","3","3","3","3","3","3","3","3","3","1","3"
